fixed points found: 422
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.276928} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 0.291597} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.433356} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.957543} | theta=['2', '-2.711e-31', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 0.876502} | theta=['2', '-5.416e-32', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.958188} | theta=['2', '3.208e-27', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.704451} | theta=['2', '5.91e-31', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 2.26009} | theta=['2', '-4.676e-32', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.462511} | theta=['2', '7.873e-30', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 0.948304} | theta=['2', '0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.211077} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 1.689314} | theta=['2', '-7.92e-29', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.939817} | theta=['2', '1.084e-33', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 0.827274} | theta=['2', '2.224e-32', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.344079} | theta=['2', '1.738e-32', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.464479} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.284062} | theta=['2', '8.21e-33', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.884228} | theta=['2', '-6.165e-31', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.086075} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': 0.0, 'lambda_ADM': 1.382914} | theta=['2', '-1.568e-24', '-2'] | relevant=1 | gaussian=False
  {'g': -0.0, 'lambda': 0.0, 'lambda_ADM': 1.373577} | theta=['2', '8.6e-33', '-2'] | relevant=2 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 0.626113} | theta=['2', '7.612e-32', '-2'] | relevant=2 | gaussian=False
  {'g': -0.0, 'lambda': -0.0, 'lambda_ADM': 1.001902} | theta=['2', '-1.685e-29', '-2'] | relevant=1 | gaussian=False
  {'g': 0.0, 'lambda': -0.0, 'lambda_ADM': 1.046472} | theta=['2', '-0', '-2'] | relevant=1 | gaussian=False
validation/manrique_2011 claims: g*~0.96, lambda*~0.20, lambda_ADM*=1.0
